0,0,0,0,0,0,0,0,0,0,17.949,17.857,17.791,17.703,17.62,17.378,17.128,16.899,16.754,16.754,16.534,16.297,0,0
0,0,0,0,0,0,0,0,0,0,0,17.906,17.844,17.804,17.725,17.488,17.238,17.005,16.864,16.86,16.64,16.403,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,17.963,17.897,17.686,17.444,17.224,17.084,17.079,16.855,16.614,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.963,17.945,17.919,17.664,17.365,0,0
